net.profit...total.assets ,current.assets...short.term.liabilities ,EBIT...total.assets ,X.gross.profit...extraordinary.items...financial.expenses....total.assets ,gross.profit...short.term.liabilities,X.gross.profit...interest....total.assets ,X.gross.profit...depreciation....total.liabilities ,gross.profit...total.assets ,gross.profit..in.3.years....total.assets ,X.net.profit...depreciation....total.liabilities ,current.assets...total.liabilities ,class
0.18507,4.4097,0.23574,0.28101,1.4827,0.23574,1.566,0.23574,0.68384,1.2575,4.2683,0
0.38337,5.6788,0.4735,0.48353,3.3077,0.4735,1.4911,0.4735,0.4735,1.2168,2.4734,0
0.009911,1.1255,0.01412,0.01412,0.044317,0.01412,0.1328,0.01412,-0.067709,0.11959,1.1255,0
0.10352,2.2263,0.12912,0.12917,0.40906,0.12912,0.44179,0.12912,0.16779,0.3658,2.0864,0
0.22531,2.4874,0.28031,0.28031,2.4987,0.28031,0.99385,0.28031,0.38378,0.83885,0.7863,0
0.037022,3.4275,0.041506,0.041506,0.23645,0.041506,0.35354,0.041506,0.37367,0.32962,3.21,0
0.10847,1.3939,0.13401,0.13401,0.19028,0.13401,0.19319,0.13401,0.3378,0.15693,1.3939,0
0.057546,1.5829,0.074933,0.074933,0.37887,0.074933,0.63162,0.074933,0.13831,0.56278,1.2396,0
0.26603,8.4236,0.25671,0.25671,16.114,0.25671,17.827,0.25671,0.48256,18.412,8.4236,0
0.032262,1.539,0.043245,0.043245,0.15289,0.043245,0.34884,0.043245,0.087963,0.32243,1.047,0
0.10562,9.7182,0.13183,0.13183,3.2849,0.13183,4.1907,0.13183,0.18193,3.5902,8.9354,0
0.1581,0.94721,0.19953,0.19953,0.57518,0.19953,0.66373,0.19953,0.29291,0.57342,0.71633,0
0.21803,2.9647,0.27271,0.27271,1.7855,0.27271,2.2314,0.27271,0.44997,1.8734,2.9647,0
0.035676,20.407,0.03212,0.034144,0.8387,0.03212,1.0987,0.03212,0.20628,1.1641,14.381,0
0.088235,0.93992,0.11237,0.11237,0.40392,0.11237,0.17291,0.11237,0.22614,0.14407,0.31249,0
0.024327,1.2939,0.02415,0.02415,0.19014,0.02415,0.20022,0.02415,-0.000262,0.20057,0.32631,0
0.00379,0.095541,0.004889,0.005374,0.004936,0.004889,0.004935,0.004889,0.004889,0.003825,0.095516,0
0.039828,2.4497,0.056408,0.056408,0.22683,0.056408,0.39381,0.056408,0.29538,0.32984,2.3505,0
0.38794,1.9979,0.5067,0.51621,1.3012,0.5067,0.97457,0.5067,0.52959,0.75676,1.4269,0
-0.001145,0.78492,0.000947,0.000947,0.002074,0.000947,0.073299,0.000947,0.000947,0.070585,0.46505,0
0.085091,0.95613,0.10632,0.10632,0.30131,0.10632,0.28429,0.10632,0.34475,0.24845,0.56947,0
0.064281,3.7511,0.064281,0.065713,0.26331,0.064281,0.89837,0.064281,0.29904,0.89837,2.9268,0
0.01505,0.6309,0.024993,0.059817,0.034632,0.024993,0.070034,0.024993,-0.033052,0.057521,0.57298,0
0.16765,1.2695,0.16848,0.16848,0.99802,0.16848,0.76948,0.16848,0.26972,0.76674,0.70322,0
0.035377,3.9522,0.043371,0.054078,0.50287,0.043371,0.45934,0.043371,0.12572,0.41403,1.932,0
0.11738,1.4168,0.1358,0.1358,0.39401,0.1358,0.51294,0.1358,0.2761,0.47146,1.0998,0
0.14746,1.3996,0.14746,0.14746,0.43426,0.14746,0.51566,0.14746,0.23079,0.51566,1.3234,0
0.052052,2.1664,0.052052,0.072169,0.22476,0.052052,0.1456,0.052052,0.052052,0.1456,1.2123,0
0.1871,2.757,0.1871,0.1871,0.61581,0.1871,0.66592,0.1871,0.34627,0.66592,2.757,0
0.098263,6.1002,0.10131,0.10131,1.4009,0.10131,0.3319,0.10131,0.25014,0.32589,0.87117,0
0.51662,15.534,0.51662,0.522,14.997,0.51662,2.8004,0.51662,0.59099,2.8004,2.6842,0
0.19797,4.0962,0.24628,0.24628,2.1221,0.24628,1.4704,0.24628,0.70428,1.2367,2.2992,0
0.1191,6.9653,0.1191,0.1191,2.2826,0.1191,3.2767,0.1191,0.13683,3.2767,6.9653,0
0.11582,1.0009,0.14563,0.14563,0.28843,0.14563,0.30989,0.14563,0.23944,0.25915,0.85989,0
0.33594,11.879,0.4152,0.4152,7.3537,0.4152,8.035,0.4152,0.48228,6.6311,11.879,0
0.078846,3.6521,0.089363,0.089363,0.5283,0.089363,0.50068,0.089363,0.089363,0.46347,2.1857,0
0.14898,2.7263,0.15038,0.15038,0.73707,0.15038,0.83994,0.15038,0.36644,0.83347,2.5693,0
0.10777,5.2885,0.11054,0.11054,1.0743,0.11054,1.043,0.11054,0.44181,1.0223,4.079,0
0.020413,6.3194,0.026277,0.026277,0.35784,0.026277,0.35784,0.026277,0.026277,0.27798,6.3194,0
0.22163,14.257,0.22244,0.22244,4.3679,0.22244,4.8367,0.22244,0.6215,4.8206,14.257,0
0.10753,1.4133,0.13359,0.13359,0.50923,0.13359,0.43787,0.13359,0.23269,0.37085,0.95331,0
0.057974,7.2979,0.074162,0.074162,1.1567,0.074162,1.8793,0.074162,0.22754,1.6668,6.1421,0
0.029832,7.6589,0.029832,0.029832,0.31855,0.029832,0.31487,0.029832,0.048249,0.31487,6.717,0
0.22786,1.6447,0.29156,0.29156,0.52618,0.29156,0.54571,0.29156,0.58861,0.43096,1.6415,0
0.083469,1.8843,0.083469,0.084493,0.1584,0.083469,0.16496,0.083469,0.083469,0.16496,1.8843,0
0.13245,1.5528,0.16873,0.16873,0.54204,0.16873,0.43974,0.16873,0.28987,0.3666,0.97447,0
0.24124,1.4167,0.29775,0.29775,0.73377,0.29775,0.73369,0.29775,0.38713,0.61745,1.1824,0
0.16713,3.6142,0.20773,0.20773,1.9102,0.20773,2.3324,0.20773,0.5466,1.9591,3.6142,0
0.060362,1.0443,0.060362,0.091522,0.12537,0.060362,0.064286,0.060362,0.060362,0.064286,0.53514,0
0.038434,6.1372,0.038434,0.10077,0.25635,0.038434,0.29535,0.038434,0.038434,0.29535,5.9543,0
0.34324,5.712,0.42438,0.43038,2.802,0.42438,2.6039,0.42438,0.42438,2.1979,4.3282,0
0.18366,1.8319,0.22931,0.22931,1.0272,0.22931,0.72147,0.22931,0.7402,0.61434,0.95974,0
0.047187,1.2522,0.047187,0.051513,0.10169,0.047187,0.11882,0.047187,0.12811,0.11882,1.2212,0
0.079415,0.38902,0.10921,0.10921,0.14207,0.10921,0.17897,0.10921,0.10921,0.14021,0.38902,0
0.14189,1.0996,0.17551,0.17551,0.437,0.17551,0.44119,0.17551,0.28989,0.38019,0.80124,0
0.33836,0.55441,0.38725,0.42185,0.65093,0.38725,0.59665,0.38725,0.38725,0.53066,0.44529,0
0.03557,1.7405,0.046912,0.070434,0.16108,0.046912,0.21857,0.046912,0.046912,0.18947,1.3007,0
0.007613,3.7104,0.012436,0.012436,0.16837,0.012436,0.51022,0.012436,-0.001686,0.474,2.0584,0
0.035087,0.78858,0.050233,0.070809,0.079262,0.050233,0.14003,0.050233,0.074505,0.11613,0.78858,0
0.4639,2.9514,0.4639,0.47701,2.5866,0.4639,2.6535,0.4639,0.70861,2.6535,2.9514,0
0.12666,1.4146,0.1501,0.1501,0.49141,0.1501,0.57923,0.1501,0.09692,0.52338,1.0295,0
0.024614,6.2937,0.03394,0.03394,0.2698,0.03394,0.45802,0.03394,0.22214,0.38389,6.2937,0
0.19774,2.422,0.19774,0.19774,1.0052,0.19774,1.2807,0.19774,0.39137,1.2807,2.3549,0
0.20173,7.0989,0.25021,0.25021,5.082,0.25021,7.0854,0.25021,0.47161,6.1007,7.0989,0
0.044038,1.1331,0.059322,0.076547,0.25843,0.059322,0.30444,0.059322,0.16214,0.27114,0.5668,0
0.54826,3.8032,0.54826,0.54826,2.6587,0.54826,2.4378,0.54826,0.64401,2.4378,3.482,0
0.11693,2.0206,0.1441,0.1441,0.47734,0.1441,0.53337,0.1441,0.49962,0.46001,1.6468,0
0.20501,1.5841,0.2512,0.26085,0.74849,0.2512,0.49585,0.2512,0.5478,0.40854,1.005,0
0.34138,2.8102,0.43425,0.43425,1.5066,0.43425,1.2689,0.43425,0.55881,1.0578,1.8413,0
0.079668,1.1987,0.10261,0.11974,0.2503,0.10261,0.29606,0.10261,0.21015,0.2401,1.1987,0
0.010708,0.94454,0.015284,0.045228,0.044337,0.015284,0.089437,0.015284,0.015284,0.078347,0.78919,0
0.019737,0.88829,0.019737,0.025199,0.01989,0.019737,0.053341,0.019737,0.019737,0.053341,0.88825,0
0.19007,4.4021,0.19007,0.19007,3.9713,0.19007,2.1127,0.19007,0.27093,2.1127,2.2059,0
0.35739,2.6999,0.4353,0.4353,2.7598,0.4353,3.0315,0.4353,0.89226,2.5376,2.6999,0
0.087091,0.52953,0.10888,0.10888,0.39617,0.10888,0.32113,0.10888,0.10888,0.27797,0.28821,0
0.060213,4.1983,0.075266,0.075266,0.46049,0.075266,0.61551,0.075266,0.25226,0.52341,4.1983,0
-0.38175,1.2756,-0.38175,-0.38175,-0.67439,-0.38175,-0.44007,-0.38175,-0.39606,-0.44007,0.83713,0
0.035038,1.7366,0.035038,0.035038,0.087887,0.035038,0.060436,0.035038,0.060029,0.060436,0.89269,0
0.11027,0.8972,0.12967,0.12967,0.57957,0.12967,0.18436,0.12967,0.086127,0.16404,0.21021,0
0.10943,1.0183,0.13033,0.13033,0.29974,0.13033,0.21377,0.13033,0.23178,0.18551,0.5986,0
0.2999,3.359,0.35131,0.3539,2.1181,0.35131,1.8258,0.35131,0.26859,1.5811,2.6512,0
-0.035068,0.54854,-0.034232,-0.034232,-0.045223,-0.034232,0.067459,-0.034232,-0.098776,0.066355,0.54854,0
-0.050878,0.4491,-0.050878,-0.050878,-0.078224,-0.050878,-0.03365,-0.050878,-0.050878,-0.03365,0.25344,0
0.093378,0.39535,0.093378,0.093378,0.36327,0.093378,0.27945,0.093378,0.093378,0.27945,0.22193,0
0.067473,1.0917,0.090256,0.15563,0.30473,0.090256,0.69467,0.090256,0.090256,0.61775,1.0917,0
0.25235,0.52812,0.33105,0.33105,0.5786,0.33105,0.78294,0.33105,0.61495,0.64539,0.52812,0
0.27811,1.6786,0.34475,0.34717,1.3649,0.34475,2.3156,0.34475,0.42877,2.0805,1.4952,0
0.20663,1.5611,0.26138,0.26138,0.73049,0.26138,0.58925,0.26138,0.40944,0.48651,1.0482,0
0.076856,1.6657,0.11665,0.14039,0.27807,0.11665,0.22681,0.11665,0.11665,0.16909,1.0135,0
0.076111,1.4155,0.076111,0.11469,0.15522,0.076111,0.28916,0.076111,0.076111,0.28916,1.2972,0
0.13835,2.0364,0.17042,0.20131,0.52764,0.17042,0.37032,0.17042,0.22342,0.31987,1.0347,0
0.11192,2.4332,0.11192,0.13157,0.43193,0.11192,1.2356,0.11192,0.25406,1.2356,1.8703,0
0.055677,0.87523,0.055677,0.055677,0.15592,0.055677,0.26136,0.055677,0.041513,0.26136,0.48689,0
0.065576,1.1493,0.081362,0.081362,0.097538,0.081362,0.10594,0.081362,0.17374,0.087014,1.1493,0
0.29407,1.8606,0.29407,0.31677,0.60517,0.29407,1.7717,0.29407,0.5228,1.7717,1.753,0
0.2371,2.8215,0.2371,0.2371,0.79452,0.2371,0.85711,0.2371,0.45441,0.85711,2.8215,0
0.35312,3.2529,0.43621,0.44003,3.0278,0.43621,1.5273,0.43621,0.43621,1.2677,1.4644,0
0.019489,5.9786,0.026239,0.026239,0.27424,0.026239,0.54681,0.026239,0.37558,0.47626,5.9786,0
0.052982,1.3052,0.065154,0.065154,0.09466,0.065154,0.12353,0.065154,0.19734,0.10585,1.3052,0
0.11591,1.0165,0.1543,0.1543,0.24319,0.1543,0.30744,0.1543,0.26592,0.24936,0.97573,0
0.09033,1.0186,0.09033,0.090535,0.092453,0.09033,1.201,0.09033,0.09033,1.201,1.0142,0
0.14651,0.96843,0.16989,0.23807,0.21418,0.16989,0.24785,0.16989,0.21769,0.21847,0.96537,0
0.060586,1.7102,0.060586,0.067912,0.11328,0.060586,1.1721,0.060586,0.099615,1.1721,1.6676,0
0.2353,1.4687,0.30216,0.30216,1.8242,0.30216,1.6433,0.30216,0.76048,1.3474,1.0766,0
0.069594,1.4151,0.087916,0.087916,0.4532,0.087916,0.82455,0.087916,0.021647,0.7301,1.4151,0
0.46442,1.797,0.58245,0.58492,1.618,0.58245,1.8042,0.58245,0.723,1.4763,1.797,0
0.04122,0.9516,0.044874,0.058598,0.081038,0.044874,0.15814,0.044874,0.053834,0.1527,0.78566,0
0.15378,2.2426,0.19151,0.19151,0.79074,0.19151,0.95089,0.19151,0.22564,0.79508,2.2426,0
0.28437,1.567,0.32517,0.32517,2.6846,0.32517,1.2204,0.32517,0.63123,1.0816,0.64559,0
0.10225,2.0929,0.12684,0.12684,0.69821,0.12684,0.57109,0.12684,0.38127,0.48986,1.2561,0
0.29753,1.8408,0.36902,0.37061,0.71211,0.36902,0.70251,0.36902,0.52034,0.56855,1.7874,0
0.064189,2.1257,0.064189,0.066843,0.2787,0.064189,0.28598,0.064189,-0.20041,0.28598,1.5018,0
0.033335,2.2217,0.04192,0.050323,0.1536,0.04192,0.24356,0.04192,0.060198,0.21211,2.2217,0
0.21606,7.3111,0.26765,0.26765,3.7663,0.26765,4.2557,0.26765,0.63959,3.5297,7.3111,0
-0.000558,1.1339,-0.000558,-0.000556,-0.001268,-0.000558,0.000255,-0.000558,-0.000558,0.000255,0.73584,0
0.19963,2.7953,0.24842,0.24842,2.9895,0.24842,0.64866,0.24842,0.49253,0.53764,0.52857,0
0.41531,1.2921,0.50851,0.50851,1.7009,0.50851,1.8613,0.50851,0.44532,1.5496,1.2921,0
0.3,1.5957,0.37122,0.37122,1.1536,0.37122,1.114,0.37122,0.37122,0.9193,1.4035,0
0.38166,6.0899,0.38201,0.38201,10.581,0.38201,15.3,0.38201,0.76638,15.291,6.0899,0
0.21697,3.6083,0.26797,0.26797,1.247,0.26797,1.4018,0.26797,0.51381,1.1644,3.6083,0
0.16026,0.27183,0.19707,0.19707,0.30691,0.19707,0.33205,0.19707,0.059845,0.27846,0.25411,0
0.10058,2.9807,0.12224,0.12224,0.9018,0.12224,0.92223,0.12224,0.37722,0.83164,1.6896,0
-0.10223,0.46318,-0.10223,-0.096239,-0.096604,-0.10223,-0.064126,-0.10223,-0.19408,-0.064126,0.46318,0
-0.029582,1.3837,-0.033997,-0.012055,-0.05392,-0.033997,-0.014352,-0.033997,-0.009768,-0.00775,1.3047,0
0.001215,1.3315,0.001215,0.017852,0.003242,0.001215,0.053514,0.001215,-0.091603,0.053514,0.90506,0
0.10813,0.82164,0.11775,0.31899,0.32813,0.11775,0.56959,0.11775,0.11775,0.54322,0.8081,0
0.090769,2.6077,0.11958,0.11958,0.58996,0.11958,0.58453,0.11958,0.33011,0.47769,1.9601,0
0.047515,1.27,0.059171,0.087877,0.28743,0.059171,0.26433,0.059171,0.096314,0.2453,0.42682,0
0.58111,2.5833,0.58111,0.58312,2.1471,0.58111,2.3821,0.58111,0.96669,2.3821,2.5833,0
0.06558,2.0205,0.082344,0.088391,0.55381,0.082344,0.42096,0.082344,0.082344,0.3691,0.92931,0
0.26896,2.2841,0.26896,0.26896,1.4011,0.26896,1.4795,0.26896,0.26896,1.4795,1.7894,0
0.22859,1.8144,0.27734,0.27734,0.67708,0.27734,0.89044,0.27734,0.35312,0.77143,1.8144,0
0.029544,0.32144,0.02974,0.048327,0.044457,0.02974,0.1054,0.02974,0.02974,0.10517,0.25346,0
0.019519,3.6348,0.027091,0.027091,0.14286,0.027091,0.40301,0.027091,0.047101,0.36308,3.6348,0
0.14823,6.0245,0.18473,0.18705,2.0413,0.18473,2.7824,0.18473,0.23854,2.379,6.0245,0
0.062596,1.1327,0.083913,0.12588,0.16568,0.083913,0.23688,0.083913,0.083462,0.19697,1.0741,0
0.44505,8.7869,0.55128,0.55128,5.514,0.55128,5.6655,0.55128,0.55128,4.6029,8.7869,0
0.38054,2.6885,0.4712,0.47121,1.4019,0.4712,1.4545,0.4712,0.4712,1.1847,2.6885,0
0.038393,1.0804,0.056288,0.10884,0.06142,0.056288,0.06368,0.056288,0.096234,0.044216,1.0769,0
0.11322,3.2601,0.11322,0.11484,0.68803,0.11322,0.78949,0.11322,0.20654,0.78949,1.8548,0
0.10395,0.73741,0.13755,0.15786,0.28208,0.13755,0.40654,0.13755,0.13755,0.33762,0.73741,0
0.004653,2.2753,0.004653,0.01941,0.010806,0.004653,0.050585,0.004653,0.013467,0.050585,2.2753,0
-0.027657,2.6562,-0.033168,-0.031736,-0.15463,-0.033168,0.045393,-0.033168,0.034752,0.066116,2.1425,0
0.17787,1.3886,0.22019,0.22651,0.35432,0.22019,0.41135,0.22019,0.22019,0.34325,1.3886,0
0.10311,1.324,0.12787,0.12787,0.27182,0.12787,0.4013,0.12787,1.1458,0.34867,1.324,0
-0.020692,1.3165,-0.020692,-0.019254,-0.030997,-0.020692,-0.001571,-0.020692,0.006116,-0.001571,1.3165,0
0.43995,1.3193,0.43995,0.44365,0.74339,0.43995,0.82952,0.43995,0.43995,0.82952,1.2917,0
0.12267,6.0205,0.15235,0.15235,0.95076,0.15235,0.49572,0.15235,0.26154,0.4022,3.0402,0
0.076884,2.6819,0.090843,0.11299,0.3769,0.090843,0.27976,0.090843,0.056567,0.25072,1.3448,0
-0.65843,1.6935,-0.65843,-0.65162,-1.8882,-0.65843,-1.5429,-0.65843,-0.30936,-1.5429,1.4397,0
0.14457,3.945,0.18026,0.18026,0.89518,0.18026,0.96235,0.18026,0.37066,0.79648,3.6912,0
0.20825,1.468,0.2585,0.26246,0.54606,0.2585,0.53174,0.2585,0.36604,0.43177,1.3826,0
0.1858,1.1003,0.2288,0.2288,1.0371,0.2288,1.2152,0.2288,0.48221,1.0202,1.1003,0
0.16322,0.99566,0.20284,0.2051,0.28402,0.20284,0.33842,0.20284,0.20284,0.28326,0.98977,0
0.059101,2.3829,0.075513,0.084575,0.29348,0.075513,0.19309,0.075513,0.075513,0.16299,1.1246,0
0.006909,0.6238,0.009384,0.009384,0.018729,0.009384,0.027394,0.009384,0.094407,0.02472,0.33769,0
0.014341,3.5319,0.016985,0.016985,0.23053,0.016985,0.38105,0.016985,0.02971,0.35975,2.096,0
0.024506,6.4492,0.024506,0.024506,0.38016,0.024506,0.17112,0.024506,0.72752,0.17112,1.7366,0
0.14273,7.0291,0.17857,0.17857,2.0656,0.17857,1.9695,0.17857,0.40762,1.6879,4.7747,0
0.36718,1.2298,0.46377,0.5168,0.62999,0.46377,0.64576,0.46377,0.46377,0.51456,1.2298,0
0.027667,1.3316,0.03267,0.03267,0.22239,0.03267,0.17179,0.03267,0.046519,0.16136,0.40787,0
0.23529,0.98073,0.28945,0.29354,1.1784,0.28945,0.84137,0.28945,0.61975,0.71176,0.57648,0
0.17311,5.8997,0.21559,0.21559,1.9746,0.21559,2.3183,0.21559,0.21559,1.9292,5.8997,0
0.10186,1.1098,0.12819,0.12819,0.36977,0.12819,0.23233,0.12819,0.12819,0.19302,0.5745,0
0.08319,1.0769,0.10157,0.10157,0.16211,0.10157,0.21845,0.10157,0.17647,0.18912,1.0769,0
0.27348,7.2647,0.27348,0.27348,2.6036,0.27348,2.604,0.27348,0.24047,2.604,7.2647,0
0.11771,2.7918,0.14993,0.15593,0.61372,0.14993,0.84908,0.14993,0.3723,0.72974,2.5258,0
0.089403,8.0614,0.090177,0.090177,2.6359,0.090177,1.8825,0.090177,0.15412,1.8687,4.9238,0
0.001165,1.3293,0.00315,0.00315,0.008881,0.00315,0.082235,0.00315,0.077282,0.079522,0.64409,0
0.16978,3.9707,0.21209,0.21209,1.465,0.21209,1.6603,0.21209,0.35965,1.3844,3.7486,0
0.13795,4.8405,0.17077,0.17232,2.0664,0.17077,1.9284,0.17077,0.21077,1.6522,3.3669,0
0.38386,1.6755,0.52771,0.52771,1.3118,0.52771,1.3334,0.52771,1.2201,0.97582,1.6755,0
0.1443,1.9723,0.18341,0.18641,1.524,0.18341,2.8456,0.18341,0.4104,2.5352,1.8834,0
0.079341,3.3514,0.13861,0.13861,0.56127,0.13861,0.68954,0.13861,0.22329,0.44954,3.3514,0
0.15286,1.7351,0.19379,0.19379,0.45384,0.19379,0.60516,0.19379,0.3573,0.51662,1.6029,0
0.28661,0.81061,0.28661,0.3096,0.4428,0.28661,0.51835,0.28661,0.53141,0.51835,0.80031,0
0.030942,1.7142,0.030942,0.030942,0.075288,0.030942,0.072991,0.030942,0.069556,0.072991,1.6619,0
0.063814,1.4749,0.079059,0.089472,0.22017,0.079059,0.12044,0.079059,0.21191,0.097215,0.80682,0
0.59872,4.5406,0.59872,0.61228,5.9315,0.59872,2.7321,0.59872,0.59872,2.7321,1.7965,0
0.25476,0.48995,0.2047,0.2047,0.26223,0.2047,0.43883,0.2047,0.022358,0.50247,0.48619,0
0.14756,2.4737,0.14756,0.15049,0.7072,0.14756,0.27567,0.14756,0.16669,0.27567,0.71911,0
0.12957,0.83849,0.15942,0.15942,0.37692,0.15942,0.42447,0.15942,0.25704,0.3592,0.77552,0
0.07933,0.70363,0.10358,0.10358,0.14936,0.10358,0.22051,0.10358,0.12116,0.1856,0.70238,0
0.19341,2.2415,0.23943,0.23943,0.78543,0.23943,0.8312,0.23943,0.32535,0.70442,1.8825,0
0.050745,1.3358,0.064299,0.064299,0.14953,0.064299,0.21771,0.064299,0.1585,0.19101,1.1315,0
0.028875,24.837,0.035992,0.036295,1.6013,0.035992,2.7848,0.035992,0.08892,2.5744,16.503,0
0.036977,0.75318,0.04883,0.04883,0.091762,0.04883,0.14251,0.04883,0.22881,0.12405,0.62425,0
0.18877,1.4932,0.23405,0.23405,1.6378,0.23405,1.538,0.23405,0.4698,1.2823,1.205,0
0.028704,0.68556,0.031534,0.062866,0.033369,0.031534,0.087552,0.031534,0.19831,0.084647,0.66494,0
0.046693,2.9562,0.063131,0.063131,0.37181,0.063131,0.63728,0.063131,0.063131,0.55023,2.6581,0
0.15284,1.286,0.12484,0.12484,0.3842,0.12484,0.50705,0.12484,0.015307,0.59151,1.2604,0
0.14108,0.46412,0.174,0.174,0.31907,0.174,0.35402,0.174,0.25413,0.29533,0.45121,0
0.1409,3.9775,0.17439,0.17439,1.0032,0.17439,1.2286,0.17439,0.49727,1.0359,3.9775,0
0.28125,1.5629,0.34647,0.34647,2.3806,0.34647,2.5504,0.34647,0.39606,2.1779,1.2991,0
0.397,1.9556,0.38556,0.38556,2.3297,0.38556,1.871,0.38556,0.46797,1.9194,1.3695,0
0.10059,1.5962,0.12535,0.13367,0.78013,0.12535,0.8518,0.12535,0.30079,0.74305,1.1265,0
0.083278,8.8659,0.10536,0.10536,1.1713,0.10536,1.514,0.10536,0.53972,1.2685,8.8659,0
0.050418,2.4971,0.055519,0.065133,0.15788,0.055519,0.29298,0.055519,0.29502,0.28002,2.231,0
0.081602,2.369,0.11212,0.11981,0.92619,0.11212,1.4218,0.11212,0.11212,1.2292,1.8099,0
0.081602,2.369,0.11212,0.11981,0.92619,0.11212,1.4218,0.11212,0.11212,1.2292,1.8099,0
-0.055938,0.99345,-0.055938,-0.046914,-0.056006,-0.055938,-0.055542,-0.055938,0.25732,-0.055542,0.98996,0
0.19785,4.1736,0.19785,0.20106,0.86463,0.19785,8.3553,0.19785,0.55528,8.3553,4.1736,0
0.046445,1.131,0.059214,0.059214,0.23528,0.059214,0.33485,0.059214,0.17696,0.29509,0.88633,0
0.12618,1.5145,0.15789,0.15789,0.35369,0.15789,0.3545,0.15789,0.40392,0.2943,1.2838,0
0.008243,0.85619,0.11614,0.11698,0.15088,0.11614,0.15088,0.11614,0.11614,0.010708,0.85619,0
0.019432,1.1062,0.008018,0.034748,0.014755,0.008018,0.047845,0.008018,0.008018,0.057826,0.52564,0
0.030634,0.44187,0.038026,0.038026,0.065692,0.038026,0.1537,0.038026,0.10635,0.14099,0.43959,0
0.40039,1.8956,0.40039,0.40039,0.82772,0.40039,0.90473,0.40039,0.40039,0.90473,1.8956,0
0.19361,2.9206,0.24477,0.24477,1.5068,0.24477,1.7589,0.24477,0.50682,1.444,2.9206,0
0.27125,5.2212,0.31461,0.31461,2.8878,0.31461,3.0707,0.31461,0.77794,2.6727,5.2212,0
0.22003,1.1546,0.27072,0.28551,1.0807,0.27072,0.62711,0.27072,0.27072,0.53096,0.5485,0
0.24007,1.1708,0.23757,0.23757,1.3478,0.23757,0.62865,0.23757,-0.21338,0.63501,0.52396,0
0.14545,1.4562,0.18281,0.19308,0.2736,0.18281,0.31403,0.18281,0.18281,0.25811,1.4562,0
0.23865,0.89772,0.2947,0.2947,1.1952,0.2947,1.3614,0.2947,0.55113,1.1475,0.84468,0
0.15031,2.503,0.15044,0.15044,0.8004,0.15044,0.47195,0.15044,0.22266,0.47172,0.79595,0
0.058313,4.6435,0.085099,0.085099,2.0216,0.085099,0.22381,0.085099,0.16489,0.18309,0.29714,0
0.19124,2.4575,0.23756,0.23756,1.7444,0.23756,1.7609,0.23756,0.46179,1.4959,1.9149,0
0.11318,4.5863,0.13866,0.13866,1.2087,0.13866,0.29469,0.13866,0.35139,0.2532,0.85695,0
0.079795,1.325,0.079795,0.079795,0.44429,0.079795,0.094449,0.079795,0.079795,0.094449,0.25865,0
0.045153,0.47917,0.056905,0.056905,0.29344,0.056905,0.28145,0.056905,0.15554,0.25005,0.24826,0
0.07618,2.182,0.096136,0.096136,0.79666,0.096136,2.1206,0.096136,1.3002,1.9553,2.182,0
0.87903,4.6794,1.0167,1.0167,5.4988,1.0167,5.5583,1.0167,2.0732,4.8136,4.6794,0
0.029936,1.745,0.038677,0.038677,0.13435,0.038677,0.15391,0.038677,0.038677,0.1298,1.386,0
0.105,1.1216,0.11922,0.11984,0.17488,0.11922,0.25995,0.11922,0.11922,0.23909,1.1215,0
0.18913,2.0947,0.18913,0.20617,0.518,0.18913,0.7563,0.18913,0.29593,0.7563,2.0947,0
0.22231,2.3181,0.27014,0.27014,1.4582,0.27014,1.5441,0.27014,0.27014,1.2928,2.2564,0
0.038266,0.78353,0.040052,0.049731,0.056086,0.040052,0.070813,0.040052,0.062935,0.068515,0.71983,0
0.23456,4.0654,0.24112,0.24112,1.4585,0.24112,1.8207,0.24112,0.61258,1.781,4.0654,0
0.035376,1.3384,0.06384,0.06384,0.15663,0.06384,0.26246,0.06384,0.26647,0.1976,1.243,0
0.43412,3.9575,0.43412,0.43412,2.5636,0.43412,2.2696,0.43412,0.41457,2.2696,3.499,0
0.23083,2.6018,0.28681,0.28681,1.5418,0.28681,1.7336,0.28681,0.64556,1.4438,2.5051,0
0.17557,3.0419,0.21821,0.21821,0.89645,0.21821,0.82851,0.21821,0.23329,0.68502,2.4917,0
0.11757,1.401,0.1579,0.1579,0.25946,0.1579,0.28425,0.1579,0.24583,0.22006,1.357,0
0.043499,0.26927,-0.024837,-0.024837,-0.027389,-0.024837,0.007517,-0.024837,-0.11334,0.082876,0.26927,0
-0.017193,1.1483,-0.017867,-0.017545,-0.031514,-0.017867,0.004983,-0.017867,-0.017867,0.005973,0.95539,0
0.10064,3.8665,0.12635,0.12635,0.67643,0.12635,0.98858,0.12635,0.36699,0.85092,3.8665,0
0.032688,2.0212,0.042331,0.042331,0.20381,0.042331,0.26276,0.042331,0.016367,0.23804,1.0762,0
0.061095,5.7784,0.1499,0.1499,1.5346,0.1499,1.8575,0.1499,0.39651,0.94841,5.7784,0
0.026011,1.7967,0.032944,0.032944,0.1908,0.032944,0.22713,0.032944,0.18009,0.20945,0.79146,0
0.14684,2.3955,0.18344,0.18344,1.5337,0.18344,0.37382,0.18344,0.2771,0.31557,0.45598,0
-0.025561,1.6543,-0.026149,-0.002154,-0.12455,-0.026149,0.032027,-0.026149,0.098659,0.033441,0.83589,0
0.088224,22.897,0.109,0.109,3.9161,0.109,5.0628,0.109,0.16986,4.3164,22.897,0
